,Age,Job,Marital Status,Education,Default,Balance (euros),Housing Loan,Loan,Contact,Last Contact Day,Last Contact Month,Last Contact Duration,Campaign,Pdays,Previous,Poutcome,Subscription
4915,50.0,technician,married,secondary,0,8001.0,0,0,unknown,6,jun,52,1,-1.0,0,unknown,0
4916,59.0,management,married,primary,0,3694.0,1,0,unknown,5,jun,21,10,-1.0,0,unknown,0
4917,34.0,blue-collar,married,secondary,0,322.0,1,0,cellular,20,apr,10,3,-1.0,0,unknown,0
4918,37.0,management,married,tertiary,0,393.0,1,0,cellular,12,aug,62,2,104.0,2,success,0
4919,47.0,entrepreneur,married,secondary,0,404.0,0,0,telephone,31,jul,125,7,-1.0,0,unknown,0
4920,35.0,technician,divorced,secondary,0,213.0,0,0,cellular,8,aug,46,2,-1.0,0,unknown,0
4921,44.0,blue-collar,married,primary,0,228.0,1,0,cellular,17,apr,273,1,343.0,1,other,0
4922,29.0,management,married,tertiary,0,727.0,1,0,cellular,17,jul,87,1,-1.0,0,unknown,0
4923,36.0,technician,single,tertiary,0,670.0,1,0,cellular,17,apr,122,1,343.0,1,failure,0
4924,36.0,blue-collar,married,secondary,0,0.0,1,0,cellular,17,apr,87,2,322.0,4,failure,0
4925,42.0,admin.,married,secondary,0,641.0,0,0,cellular,4,aug,111,1,1.0,1,other,0
4926,27.0,management,single,tertiary,0,7944.0,1,0,cellular,15,may,99,3,346.0,1,other,0
4927,46.0,blue-collar,married,primary,0,5393.0,1,0,cellular,20,nov,997,2,-1.0,0,unknown,0
4928,39.0,admin.,single,tertiary,0,2600.0,1,0,unknown,17,jun,77,1,-1.0,0,unknown,0
4929,38.0,admin.,single,secondary,0,245.0,1,1,cellular,17,apr,71,2,345.0,2,success,0
4930,37.0,services,married,tertiary,0,0.0,1,0,cellular,21,nov,11,3,175.0,1,failure,0
4931,57.0,management,married,secondary,0,2155.0,0,1,cellular,11,aug,82,2,-1.0,0,unknown,0
4932,36.0,management,married,tertiary,0,495.0,0,0,cellular,14,jun,187,1,94.0,9,success,1
4933,61.0,blue-collar,married,primary,0,1115.0,0,0,cellular,14,aug,197,4,-1.0,0,unknown,0
4934,40.0,management,married,tertiary,0,24450.0,0,0,cellular,25,aug,73,2,-1.0,0,unknown,0
4935,56.0,retired,married,secondary,0,0.0,0,0,cellular,26,jan,413,2,-1.0,0,unknown,0
4936,45.0,blue-collar,married,secondary,0,-54.0,1,0,unknown,28,may,372,2,-1.0,0,unknown,0
4937,40.0,admin.,divorced,secondary,0,399.0,0,0,cellular,28,jan,246,2,-1.0,0,unknown,0
4938,34.0,technician,married,secondary,0,806.0,0,0,cellular,19,jul,253,3,458.0,1,success,1
4939,43.0,blue-collar,married,unknown,0,117.0,1,0,telephone,28,jan,170,2,240.0,1,other,0
4940,35.0,blue-collar,married,secondary,0,1098.0,1,0,unknown,26,may,19,17,-1.0,0,unknown,0
4941,57.0,housemaid,divorced,primary,0,395.0,0,0,unknown,11,jun,125,1,-1.0,0,unknown,0
4942,44.0,blue-collar,married,primary,0,318.0,0,0,telephone,22,jul,287,2,-1.0,0,unknown,0
4943,31.0,management,married,tertiary,0,2.0,1,0,cellular,17,jul,234,1,-1.0,0,unknown,0
4944,42.0,blue-collar,married,primary,0,479.0,1,0,unknown,9,may,391,2,-1.0,0,unknown,0
4945,50.0,admin.,married,secondary,0,512.0,1,1,cellular,17,apr,77,3,338.0,3,failure,0
4946,33.0,management,married,tertiary,0,685.0,0,0,cellular,12,aug,72,2,-1.0,0,unknown,0
4947,38.0,blue-collar,married,secondary,0,526.0,1,1,unknown,23,may,553,2,-1.0,0,unknown,0
4948,39.0,blue-collar,married,primary,0,1135.0,1,0,unknown,27,may,35,1,-1.0,0,unknown,0
4949,48.0,blue-collar,married,secondary,0,154.0,1,0,unknown,27,may,70,3,-1.0,0,unknown,0
4950,30.0,technician,single,tertiary,0,405.0,1,0,cellular,4,feb,128,1,274.0,1,failure,0
4951,29.0,technician,single,unknown,0,1729.0,1,0,cellular,6,apr,479,1,-1.0,0,unknown,0
4952,52.0,management,married,tertiary,0,0.0,1,0,cellular,9,jul,197,1,-1.0,0,unknown,0
4953,40.0,blue-collar,married,unknown,0,0.0,1,0,cellular,14,jul,699,3,-1.0,0,unknown,0
4954,46.0,admin.,single,secondary,0,849.0,1,0,unknown,5,jun,508,2,-1.0,0,unknown,1
4955,64.0,retired,married,secondary,0,588.0,0,0,cellular,18,jan,366,1,91.0,2,failure,1
4956,31.0,services,married,secondary,0,1670.0,0,0,cellular,18,jul,185,2,-1.0,0,unknown,0
4957,33.0,admin.,married,secondary,0,1467.0,1,0,unknown,20,may,85,2,-1.0,0,unknown,0
4958,36.0,management,single,tertiary,0,1089.0,1,0,unknown,30,may,126,1,-1.0,0,unknown,0
4959,44.0,blue-collar,married,secondary,0,274.0,1,1,unknown,6,may,409,1,-1.0,0,unknown,0
4960,33.0,blue-collar,married,secondary,0,328.0,1,0,telephone,30,jul,216,9,-1.0,0,unknown,0
4961,33.0,technician,married,tertiary,0,8023.0,0,0,cellular,30,nov,107,1,105.0,3,failure,0
4962,28.0,blue-collar,single,secondary,0,2528.0,1,0,cellular,18,may,190,8,-1.0,0,unknown,0
4963,43.0,unemployed,married,secondary,0,511.0,1,1,telephone,5,feb,191,5,190.0,5,other,0
4964,35.0,technician,married,secondary,0,2189.0,0,0,cellular,19,nov,256,3,-1.0,0,unknown,0
4965,51.0,technician,married,tertiary,0,1347.0,1,1,cellular,30,apr,116,1,79.0,2,success,0
4966,32.0,self-employed,single,tertiary,0,519.0,1,0,cellular,18,nov,72,1,-1.0,0,unknown,0
4967,37.0,technician,married,secondary,0,1580.0,0,0,cellular,22,aug,92,12,-1.0,0,unknown,0
4968,28.0,services,single,secondary,0,0.0,0,0,cellular,28,jan,452,1,-1.0,0,unknown,0
4969,47.0,technician,married,secondary,0,-149.0,0,1,unknown,3,jul,504,1,-1.0,0,unknown,0
4970,86.0,retired,married,primary,0,1255.0,0,0,telephone,14,jul,247,1,180.0,3,success,1
4971,33.0,services,single,secondary,0,192.0,0,0,cellular,24,jul,255,1,-1.0,0,unknown,0
4972,50.0,admin.,divorced,secondary,1,-500.0,1,0,unknown,14,may,148,3,-1.0,0,unknown,0
4973,48.0,blue-collar,married,secondary,0,-19.0,0,1,unknown,4,jul,270,1,-1.0,0,unknown,0
4974,47.0,admin.,divorced,secondary,0,162.0,1,0,unknown,9,may,203,4,-1.0,0,unknown,0
4975,52.0,technician,married,secondary,0,851.0,0,0,unknown,17,jun,87,2,-1.0,0,unknown,0
4976,28.0,services,single,secondary,0,117.0,1,0,cellular,11,may,133,1,-1.0,0,unknown,0
4977,40.0,blue-collar,married,primary,0,-335.0,1,0,unknown,27,may,260,1,-1.0,0,unknown,0
4978,57.0,technician,married,primary,0,0.0,0,0,unknown,5,may,98,1,-1.0,0,unknown,0
4979,36.0,services,married,secondary,0,0.0,1,1,cellular,15,jul,201,4,-1.0,0,unknown,0
4980,34.0,blue-collar,single,secondary,0,215.0,0,0,cellular,5,jun,329,1,94.0,3,success,0
4981,44.0,blue-collar,married,primary,0,10.0,1,0,cellular,17,jul,196,1,-1.0,0,unknown,0
4982,60.0,management,married,tertiary,0,0.0,0,0,cellular,7,aug,401,3,-1.0,0,unknown,1
4983,37.0,self-employed,single,tertiary,0,676.0,0,0,cellular,5,aug,133,2,-1.0,0,unknown,0
4984,51.0,blue-collar,married,primary,0,0.0,0,0,cellular,21,aug,234,4,-1.0,0,unknown,0
4985,35.0,management,married,tertiary,0,100.0,0,0,cellular,12,aug,120,2,-1.0,0,unknown,0
4986,57.0,management,divorced,secondary,0,0.0,1,1,unknown,12,may,144,6,-1.0,0,unknown,0
4987,38.0,blue-collar,divorced,secondary,0,887.0,1,0,cellular,7,may,722,1,-1.0,0,unknown,0
4988,28.0,blue-collar,single,secondary,0,1705.0,0,0,cellular,17,dec,412,2,-1.0,0,unknown,1
4989,33.0,self-employed,married,primary,0,0.0,0,0,cellular,6,aug,139,8,-1.0,0,unknown,0
4990,34.0,technician,married,secondary,0,508.0,0,0,cellular,30,jan,795,1,-1.0,0,unknown,0
4991,77.0,retired,married,secondary,0,638.0,0,0,cellular,7,aug,453,1,-1.0,0,unknown,1
4992,49.0,admin.,married,primary,0,169.0,1,0,cellular,15,may,82,3,-1.0,0,unknown,0
4993,28.0,admin.,divorced,secondary,0,451.0,1,0,cellular,13,may,302,1,301.0,1,success,1
4994,35.0,admin.,married,secondary,0,160.0,1,1,cellular,16,apr,304,1,-1.0,0,unknown,0
4995,31.0,management,married,tertiary,0,8279.0,0,0,cellular,6,aug,533,2,-1.0,0,unknown,0
4996,29.0,services,single,secondary,0,1008.0,1,0,unknown,23,may,426,9,-1.0,0,unknown,0
4997,35.0,unemployed,married,secondary,0,315.0,1,0,telephone,19,nov,70,1,-1.0,0,unknown,0
4998,72.0,retired,married,secondary,0,1129.0,0,0,cellular,25,nov,208,1,91.0,1,success,1
4999,29.0,management,single,tertiary,0,1035.0,1,0,cellular,21,jul,862,2,-1.0,0,unknown,0
5000,44.0,retired,married,secondary,0,902.0,0,0,unknown,26,may,206,1,-1.0,0,unknown,0
5001,42.0,technician,divorced,tertiary,0,2517.0,0,0,cellular,27,aug,569,17,-1.0,0,unknown,0
5002,35.0,blue-collar,married,secondary,0,5639.0,1,0,cellular,20,nov,945,2,-1.0,0,unknown,1
5003,39.0,technician,single,secondary,0,0.0,0,0,cellular,25,aug,194,9,-1.0,0,unknown,0
5004,28.0,housemaid,single,primary,0,332.0,0,0,cellular,7,jul,385,1,-1.0,0,unknown,0
5005,28.0,management,single,tertiary,0,187.0,0,0,cellular,9,mar,295,1,-1.0,0,unknown,1
5006,51.0,blue-collar,married,secondary,0,19.0,0,0,cellular,15,jun,292,1,-1.0,0,unknown,0
5007,37.0,management,married,tertiary,0,3654.0,0,0,cellular,26,feb,262,1,274.0,2,other,0
5008,36.0,blue-collar,married,secondary,0,0.0,1,0,cellular,7,may,332,1,-1.0,0,unknown,0
5009,34.0,blue-collar,single,primary,0,79.0,0,0,telephone,10,jul,336,4,-1.0,0,unknown,1
5010,44.0,technician,divorced,secondary,0,1262.0,1,0,unknown,26,may,788,11,-1.0,0,unknown,1
5011,55.0,technician,single,secondary,0,11.0,0,0,unknown,20,jun,14,2,-1.0,0,unknown,0
5012,38.0,management,divorced,tertiary,0,4335.0,1,0,cellular,20,nov,640,1,-1.0,0,unknown,0
5013,30.0,services,married,secondary,0,357.0,1,0,cellular,4,feb,215,3,253.0,4,failure,0
5014,41.0,self-employed,single,tertiary,0,3950.0,1,0,unknown,30,may,96,2,-1.0,0,unknown,0
5015,40.0,self-employed,single,tertiary,0,10346.0,0,0,cellular,15,jun,491,2,207.0,1,other,1
5016,35.0,admin.,single,secondary,0,57.0,1,0,cellular,18,may,173,1,-1.0,0,unknown,0
5017,40.0,management,married,tertiary,0,0.0,1,0,unknown,30,may,138,1,-1.0,0,unknown,0
5018,49.0,housemaid,married,primary,0,57.0,0,1,unknown,25,jun,151,1,-1.0,0,unknown,0
5019,49.0,blue-collar,married,primary,0,3103.0,0,0,cellular,9,feb,26,5,-1.0,0,unknown,0
5020,32.0,management,married,tertiary,0,2976.0,1,0,unknown,21,may,174,1,-1.0,0,unknown,0
5021,31.0,admin.,single,secondary,0,437.0,1,1,unknown,4,jun,173,14,-1.0,0,unknown,0
5022,34.0,blue-collar,married,secondary,0,0.0,1,0,cellular,20,apr,562,2,-1.0,0,unknown,0
5023,43.0,admin.,married,secondary,0,-150.0,0,1,cellular,21,nov,62,2,136.0,3,failure,0
5024,30.0,technician,single,secondary,0,958.0,0,0,cellular,8,aug,112,2,-1.0,0,unknown,0
5025,34.0,technician,married,secondary,0,-56.0,1,0,cellular,13,may,197,2,-1.0,0,unknown,0
5026,35.0,management,married,tertiary,0,1942.0,1,0,unknown,8,may,249,1,-1.0,0,unknown,0
5027,47.0,housemaid,single,tertiary,0,456.0,0,0,unknown,12,jun,139,2,-1.0,0,unknown,0
5028,56.0,management,married,tertiary,0,505.0,1,1,cellular,17,nov,171,1,172.0,2,failure,0
5029,46.0,technician,married,tertiary,0,405.0,0,0,cellular,11,aug,138,3,-1.0,0,unknown,0
5030,31.0,admin.,single,tertiary,0,1583.0,1,0,unknown,21,may,207,1,-1.0,0,unknown,0
5031,48.0,blue-collar,married,secondary,0,684.0,1,1,unknown,12,may,139,1,-1.0,0,unknown,0
5032,33.0,housemaid,married,primary,0,1.0,1,0,cellular,8,jul,135,1,-1.0,0,unknown,0
5033,36.0,blue-collar,single,secondary,0,5396.0,1,0,cellular,9,apr,490,2,-1.0,0,unknown,0
5034,48.0,management,single,tertiary,0,31.0,0,1,unknown,3,jul,154,1,-1.0,0,unknown,0
5035,27.0,admin.,married,secondary,0,133.0,1,1,unknown,9,may,338,4,-1.0,0,unknown,0
5036,39.0,technician,married,unknown,0,195.0,0,0,cellular,6,feb,74,2,-1.0,0,unknown,0
5037,33.0,services,single,secondary,0,2881.0,0,0,cellular,26,may,289,1,328.0,1,success,1
5038,28.0,blue-collar,married,secondary,0,144.0,1,1,cellular,31,jul,7,22,-1.0,0,unknown,0
5039,49.0,blue-collar,married,secondary,0,-417.0,0,0,cellular,27,aug,13,20,-1.0,0,unknown,0
5040,37.0,services,single,secondary,0,174.0,1,0,cellular,2,feb,134,1,271.0,2,failure,0
5041,31.0,services,single,secondary,0,91.0,1,0,cellular,18,may,111,2,-1.0,0,unknown,0
5042,33.0,management,married,tertiary,0,540.0,0,0,cellular,11,aug,79,4,-1.0,0,unknown,0
5043,41.0,management,single,tertiary,0,11008.0,0,0,unknown,18,jun,1540,1,-1.0,0,unknown,1
5044,59.0,retired,divorced,secondary,0,1.0,0,0,cellular,19,aug,335,1,-1.0,0,unknown,1
5045,27.0,technician,single,tertiary,0,1075.0,0,0,cellular,2,sep,529,2,184.0,1,success,1
5046,54.0,blue-collar,married,secondary,0,844.0,0,0,telephone,5,feb,8,7,189.0,18,other,0
5047,53.0,admin.,divorced,tertiary,0,122.0,0,0,cellular,27,apr,98,1,-1.0,0,unknown,0
5048,35.0,services,married,secondary,0,302.0,1,0,cellular,6,may,137,1,364.0,1,failure,0
5049,38.0,blue-collar,married,secondary,0,622.0,1,0,unknown,21,may,611,2,-1.0,0,unknown,1
5050,30.0,self-employed,married,tertiary,0,543.0,1,1,unknown,4,jun,1449,6,-1.0,0,unknown,1
5051,47.0,technician,divorced,secondary,0,1194.0,1,1,cellular,30,jan,113,3,-1.0,0,unknown,0
5052,57.0,technician,married,secondary,0,0.0,0,0,unknown,13,may,44,1,-1.0,0,unknown,0
5053,35.0,admin.,married,secondary,0,100.0,1,0,cellular,14,may,171,4,-1.0,0,unknown,0
5054,32.0,management,single,tertiary,0,2223.0,0,0,unknown,9,dec,10,1,-1.0,0,unknown,0
5055,27.0,technician,single,tertiary,0,1526.0,1,0,unknown,6,jun,342,10,-1.0,0,unknown,0
5056,28.0,management,single,secondary,0,1633.0,0,0,cellular,8,sep,233,1,95.0,1,success,0
5057,26.0,services,single,secondary,0,5533.0,1,0,cellular,7,may,582,2,283.0,4,failure,0
5058,27.0,admin.,single,secondary,0,4590.0,1,0,cellular,10,nov,131,4,89.0,3,failure,1
5059,42.0,management,married,tertiary,0,2.0,1,1,telephone,4,may,336,9,-1.0,0,unknown,0
5060,36.0,technician,divorced,secondary,0,5957.0,1,0,cellular,18,nov,138,2,-1.0,0,unknown,0
5061,31.0,management,single,tertiary,0,350.0,1,0,cellular,12,aug,359,2,-1.0,0,unknown,0
5062,38.0,housemaid,married,tertiary,0,1437.0,1,0,telephone,21,jul,100,11,-1.0,0,unknown,0
5063,59.0,management,married,tertiary,0,1857.0,0,0,cellular,14,aug,128,4,-1.0,0,unknown,0
5064,35.0,management,married,tertiary,0,76.0,0,0,cellular,5,may,283,1,362.0,9,failure,0
5065,60.0,retired,married,secondary,1,879.0,1,1,cellular,29,jul,62,8,-1.0,0,unknown,0
5066,45.0,management,divorced,tertiary,0,2813.0,1,0,cellular,13,may,43,1,-1.0,0,unknown,0
5067,49.0,blue-collar,married,secondary,0,203.0,0,0,unknown,4,jun,167,1,-1.0,0,unknown,0
5068,35.0,blue-collar,single,unknown,0,88.0,0,0,cellular,13,may,272,2,-1.0,0,unknown,0
5069,42.0,management,married,tertiary,0,0.0,1,0,cellular,9,jul,98,1,-1.0,0,unknown,0
5070,38.0,services,married,secondary,0,797.0,1,0,cellular,20,apr,62,4,-1.0,0,unknown,0
5071,40.0,admin.,single,secondary,0,419.0,0,1,cellular,28,jul,100,16,-1.0,0,unknown,0
5073,26.0,admin.,single,secondary,0,125.0,0,0,cellular,4,aug,92,1,118.0,6,other,0
5074,78.0,retired,married,unknown,0,38.0,0,0,telephone,4,aug,156,1,1.0,3,other,0
5075,30.0,services,single,secondary,0,114.0,0,1,cellular,18,jul,110,10,-1.0,0,unknown,0
5076,31.0,management,single,tertiary,0,596.0,0,0,cellular,17,dec,184,6,196.0,2,failure,0
5077,51.0,entrepreneur,married,primary,0,726.0,1,1,cellular,15,apr,87,2,-1.0,0,unknown,0
5078,45.0,admin.,single,secondary,0,0.0,1,0,cellular,8,may,38,1,-1.0,0,unknown,0
5079,56.0,services,married,unknown,0,628.0,0,0,cellular,29,aug,96,2,-1.0,0,unknown,0
5080,38.0,management,married,tertiary,0,1198.0,1,0,cellular,2,feb,63,1,-1.0,0,unknown,0
5081,31.0,blue-collar,single,secondary,0,259.0,1,0,unknown,19,may,287,1,-1.0,0,unknown,0
5082,32.0,technician,married,secondary,0,169.0,1,0,cellular,12,may,85,4,350.0,1,failure,0
5083,24.0,admin.,single,secondary,0,290.0,1,0,cellular,15,may,80,3,368.0,4,failure,0
5084,44.0,self-employed,divorced,secondary,0,8.0,0,0,cellular,26,jul,423,4,-1.0,0,unknown,1
5085,43.0,management,married,tertiary,0,1712.0,1,0,cellular,14,may,254,11,-1.0,0,unknown,0
5086,33.0,blue-collar,married,secondary,0,640.0,1,0,cellular,3,feb,439,3,-1.0,0,unknown,0
5087,56.0,blue-collar,married,primary,0,136.0,0,0,cellular,4,aug,270,1,-1.0,0,unknown,0
5088,41.0,management,divorced,tertiary,0,1064.0,0,0,cellular,25,aug,81,4,-1.0,0,unknown,0
5089,29.0,services,married,secondary,0,57.0,1,0,telephone,21,jul,342,9,-1.0,0,unknown,0
5090,46.0,management,single,tertiary,0,46.0,0,1,unknown,18,jun,107,1,-1.0,0,unknown,0
5091,48.0,unemployed,divorced,secondary,0,583.0,1,0,cellular,11,may,68,1,-1.0,0,unknown,0
5092,40.0,admin.,divorced,secondary,0,399.0,1,1,cellular,18,nov,166,3,96.0,2,failure,0
5093,50.0,entrepreneur,divorced,tertiary,0,315.0,0,0,cellular,8,jan,249,1,119.0,1,failure,0
5094,44.0,self-employed,divorced,secondary,0,80.0,1,1,unknown,14,may,387,2,-1.0,0,unknown,0
5095,32.0,technician,married,tertiary,0,415.0,0,0,unknown,23,may,76,2,-1.0,0,unknown,0
5096,53.0,admin.,divorced,secondary,0,0.0,1,1,cellular,30,apr,586,2,-1.0,0,unknown,0
5097,58.0,retired,married,primary,0,193.0,1,1,unknown,13,may,788,3,-1.0,0,unknown,0
5098,37.0,management,married,tertiary,0,8821.0,1,0,cellular,14,may,167,1,-1.0,0,unknown,0
5099,39.0,services,single,secondary,0,91.0,0,0,cellular,3,sep,213,1,185.0,1,success,1
5100,30.0,admin.,married,secondary,0,873.0,1,0,telephone,12,nov,119,1,167.0,3,success,0
5101,37.0,technician,single,tertiary,0,197.0,0,0,cellular,15,feb,531,1,91.0,2,success,1
5102,41.0,unemployed,married,secondary,0,356.0,1,0,unknown,16,may,80,2,-1.0,0,unknown,0
5103,45.0,services,married,secondary,0,27.0,1,1,cellular,31,jul,43,2,-1.0,0,unknown,0
5104,40.0,services,married,secondary,0,1291.0,0,1,unknown,12,jun,138,1,-1.0,0,unknown,0
5105,47.0,admin.,married,secondary,0,0.0,1,0,cellular,15,jul,56,4,-1.0,0,unknown,0
5106,59.0,management,married,tertiary,0,1831.0,0,0,cellular,26,may,245,2,98.0,2,failure,0
5107,57.0,housemaid,married,primary,0,53.0,0,0,unknown,1,jul,215,3,-1.0,0,unknown,0
5108,42.0,blue-collar,single,secondary,0,583.0,0,0,cellular,28,jan,567,3,-1.0,0,unknown,0
5109,38.0,management,single,tertiary,0,83.0,0,1,telephone,15,jul,32,7,-1.0,0,unknown,0
5110,54.0,technician,divorced,secondary,0,-11.0,1,0,cellular,12,may,168,4,-1.0,0,unknown,0
5111,31.0,admin.,single,secondary,0,299.0,1,0,unknown,7,may,492,2,-1.0,0,unknown,0
5112,52.0,services,divorced,secondary,0,289.0,1,1,telephone,6,feb,102,5,-1.0,0,unknown,0
5113,37.0,technician,single,secondary,0,-272.0,0,1,cellular,20,nov,104,3,139.0,6,failure,0
5114,54.0,management,single,tertiary,0,1439.0,1,0,unknown,15,may,809,3,-1.0,0,unknown,0
5115,44.0,management,divorced,tertiary,0,96.0,0,0,cellular,25,aug,119,2,-1.0,0,unknown,0
5116,30.0,blue-collar,married,secondary,0,5143.0,1,1,unknown,20,may,236,2,-1.0,0,unknown,0
5117,52.0,retired,married,primary,0,383.0,1,1,cellular,17,apr,299,2,-1.0,0,unknown,0
5118,52.0,blue-collar,married,primary,0,990.0,0,0,cellular,21,aug,96,2,-1.0,0,unknown,0
5119,42.0,unknown,single,unknown,0,1316.0,0,0,unknown,5,jun,285,1,-1.0,0,unknown,0
5120,38.0,technician,married,tertiary,0,11766.0,1,0,cellular,19,nov,280,1,-1.0,0,unknown,0
5121,35.0,admin.,single,secondary,0,1537.0,1,0,cellular,5,may,84,5,-1.0,0,unknown,0
5122,30.0,technician,married,tertiary,0,101.0,1,1,cellular,7,jul,187,3,-1.0,0,unknown,0
5123,37.0,unemployed,divorced,primary,0,849.0,1,0,unknown,7,may,166,1,-1.0,0,unknown,0
5124,46.0,blue-collar,married,primary,0,57.0,1,0,cellular,16,apr,797,1,-1.0,0,unknown,0
5125,52.0,management,married,secondary,0,189.0,0,0,cellular,22,aug,90,2,-1.0,0,unknown,0
5126,50.0,admin.,married,secondary,0,159.0,1,0,unknown,7,may,216,2,-1.0,0,unknown,0
5127,55.0,blue-collar,married,primary,0,842.0,0,0,telephone,31,jul,144,2,-1.0,0,unknown,0
5128,50.0,blue-collar,divorced,primary,0,1545.0,1,0,cellular,20,nov,25,1,-1.0,0,unknown,0
5129,34.0,admin.,married,unknown,0,3.0,1,0,unknown,5,may,120,3,-1.0,0,unknown,0
5130,44.0,blue-collar,married,secondary,0,294.0,1,0,cellular,2,feb,246,1,259.0,2,failure,0
5131,44.0,admin.,married,secondary,0,497.0,1,0,cellular,3,feb,321,3,270.0,2,other,0
5132,52.0,services,married,secondary,0,2993.0,0,0,cellular,11,mar,96,6,-1.0,0,unknown,0
5133,51.0,retired,married,secondary,0,0.0,0,0,unknown,15,may,70,1,-1.0,0,unknown,0
5134,29.0,services,single,secondary,0,32.0,1,0,unknown,4,jun,563,1,-1.0,0,unknown,1
5135,35.0,blue-collar,divorced,tertiary,0,3547.0,1,0,cellular,19,nov,289,1,-1.0,0,unknown,0
5136,52.0,admin.,divorced,secondary,0,1426.0,0,0,cellular,17,jul,115,1,-1.0,0,unknown,0
5137,49.0,technician,married,secondary,0,4785.0,0,0,unknown,12,may,160,4,-1.0,0,unknown,0
5138,50.0,blue-collar,married,primary,0,746.0,1,0,unknown,6,jun,136,13,-1.0,0,unknown,0
5139,31.0,management,single,tertiary,0,10112.0,1,0,cellular,14,aug,90,4,-1.0,0,unknown,0
5140,39.0,blue-collar,married,secondary,0,280.0,1,0,unknown,2,jun,147,3,-1.0,0,unknown,0
5141,63.0,management,married,tertiary,0,5112.0,0,0,telephone,13,nov,2184,2,95.0,3,failure,1
5142,32.0,technician,divorced,tertiary,0,3255.0,0,0,cellular,29,jun,167,2,-1.0,0,unknown,1
5143,35.0,unknown,married,primary,0,4144.0,0,0,cellular,21,aug,310,3,-1.0,0,unknown,0
5144,32.0,management,married,tertiary,0,500.0,0,1,cellular,29,aug,107,2,-1.0,0,unknown,0
5145,35.0,admin.,single,tertiary,0,2622.0,0,0,cellular,15,jul,374,5,-1.0,0,unknown,0
5146,39.0,blue-collar,married,secondary,0,3832.0,1,0,unknown,20,jun,14,13,-1.0,0,unknown,0
5147,28.0,admin.,single,secondary,0,350.0,1,1,unknown,19,may,5,2,-1.0,0,unknown,0
5148,39.0,blue-collar,married,primary,0,108.0,0,0,cellular,17,nov,265,1,-1.0,0,unknown,0
5149,36.0,blue-collar,married,secondary,0,274.0,1,0,unknown,16,jun,686,11,-1.0,0,unknown,1
5150,41.0,technician,married,secondary,0,-312.0,1,0,cellular,11,may,90,1,348.0,1,failure,0
5151,43.0,blue-collar,married,unknown,0,-633.0,1,1,unknown,13,may,277,1,-1.0,0,unknown,0
5152,25.0,admin.,single,secondary,0,184.0,0,1,telephone,11,jul,437,7,-1.0,0,unknown,0
5153,37.0,management,married,tertiary,0,1352.0,0,0,cellular,1,jun,93,1,347.0,1,success,0
5154,29.0,technician,single,secondary,0,142.0,1,1,unknown,20,jun,312,2,-1.0,0,unknown,0
5155,59.0,retired,married,secondary,0,377.0,0,1,cellular,25,jul,468,4,-1.0,0,unknown,0
5156,52.0,housemaid,married,primary,0,256.0,0,0,cellular,6,aug,137,1,-1.0,0,unknown,0
5157,58.0,management,single,tertiary,0,2.0,1,0,telephone,11,may,168,3,-1.0,0,unknown,0
5158,31.0,technician,single,secondary,0,-2.0,0,0,cellular,29,aug,131,2,-1.0,0,unknown,0
5159,57.0,services,divorced,primary,0,362.0,0,0,cellular,28,jan,91,1,231.0,1,failure,0
5160,51.0,retired,single,secondary,0,5885.0,0,0,telephone,3,feb,134,6,-1.0,0,unknown,0
5161,56.0,self-employed,married,tertiary,0,411.0,0,0,unknown,19,jun,145,4,-1.0,0,unknown,0
5162,27.0,technician,married,secondary,0,594.0,1,0,unknown,27,jun,433,4,-1.0,0,unknown,0
5163,26.0,services,married,secondary,0,0.0,1,0,unknown,7,may,180,2,-1.0,0,unknown,0
5164,58.0,self-employed,divorced,tertiary,0,1382.0,0,0,unknown,9,jun,700,1,-1.0,0,unknown,1
